,locusTag,baseMean,log2FoldChange,lfcSE,pvalue,padj,abs_log2,name,symbol,chromosome,KO_anno,KO_desc
868,Bcen2424_0832,1329.943923,-0.33067115,0.148893345,0.007604223,0.050012051,0.33067115,xanthine dehydrogenase small subunit,xdhA,1,K13481,K13481 xanthine dehydrogenase small subunit [EC:1.17.1.4] 
769,Bcen2424_2790,1428.952673,0.329219596,0.138078684,0.005314459,0.03936854,0.329219596,LPS export ABC transporter ATP-binding protein,lptB,1,K06861,K06861 lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-] 
910,Bcen2424_3785,1185.991249,-0.327815281,0.149711144,0.008772186,0.055022011,0.327815281,HAMP domain-containing histidine kinase,,2,NA,no KO assigned 
680,Bcen2424_3849,445.9130163,-0.323535796,0.128753274,0.003870917,0.032432574,0.323535796,DUF3459 domain-containing protein,,2,NA,no KO assigned 
931,Bcen2424_2284,226.2910381,0.323339597,0.149641027,0.00943655,0.057912117,0.323339597,two-component system response regulator KdpE,kdpE,1,K07667,"K07667 two-component system, OmpR family, KDP operon response regulator KdpE "
536,Bcen2424_2920,3407.452847,0.322698631,0.119441368,0.001895695,0.020158151,0.322698631,cell division protein,,1,NA,no KO assigned 
671,Bcen2424_5598,1787.273362,-0.321521227,0.12702525,0.003692273,0.031370497,0.321521227,hypothetical protein,,2,NA,no KO assigned 
734,Bcen2424_1574,1124.332395,-0.320058704,0.130726776,0.004643809,0.036091025,0.320058704,hypothetical protein,,1,NA,no KO assigned 
708,Bcen2424_1497,6395.860287,0.319793858,0.128338422,0.004246216,0.034216324,0.319793858,pseudouridine synthase,,1,K06178,K06178 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22] 
845,Bcen2424_2702,3911.973017,0.316887961,0.137756291,0.006993795,0.047197748,0.316887961,glycine--tRNA ligase subunit beta,,1,K01879,K01879 glycyl-tRNA synthetase beta chain [EC:6.1.1.14] 
702,Bcen2424_1648,2143.701371,0.31650802,0.125899961,0.004171835,0.033873593,0.31650802,hypothetical protein,,1,NA,no KO assigned 
683,Bcen2424_0655,2058.960683,0.316399663,0.125261492,0.003912373,0.032683536,0.316399663,hypothetical protein,,1,K03643,K03643 LPS-assembly lipoprotein 
477,Bcen2424_3472,529.5989494,-0.316025319,0.109843346,0.001387945,0.01658828,0.316025319,IS110-like element ISBcen8 family transposase,,2,K07486,K07486 transposase 
543,Bcen2424_2206,3431.875902,0.312061228,0.112715043,0.002009533,0.021092683,0.312061228,4Fe-4S binding protein,,1,NA,no KO assigned 
830,Bcen2424_0871,3118.857362,0.304898565,0.129707317,0.006703821,0.046024414,0.304898565,"dTDP-glucose 4,6-dehydratase",rfbB,1,K01710,"K01710 dTDP-glucose 4,6-dehydratase [EC:4.2.1.46] "
888,Bcen2424_2009,2355.442733,0.303330789,0.13402079,0.008074773,0.051906647,0.303330789,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,lpxD,1,K02536,K02536 UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191] 
726,Bcen2424_2207,2873.126081,0.300628323,0.120409616,0.004551313,0.035717538,0.300628323,iron permease FTR1,,1,K07243,K07243 high-affinity iron transporter 
735,Bcen2424_0579,715.0989239,0.295648094,0.117322749,0.004703865,0.036507898,0.295648094,HlyC/CorC family transporter,,1,NA,no KO assigned 
589,Bcen2424_1800,3553.353314,0.292862557,0.10709771,0.002490874,0.024140688,0.292862557,phosphoribosyltransferase,,1,K07101,K07101 uncharacterized protein 
942,Bcen2424_2989,513.8013377,-0.290180643,0.127947353,0.009779526,0.059313139,0.290180643,heavy-metal-associated domain-containing protein,,1,K07213,K07213 copper chaperone 
843,Bcen2424_0761,7549.164607,0.288365817,0.122958841,0.006978012,0.047182553,0.288365817,phosphoribosylformylglycinamidine cyclo-ligase,purM,1,K01933,K01933 phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1] 
797,Bcen2424_1547,617.8129,0.283088774,0.115138789,0.005959728,0.042621688,0.283088774,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,rlmB,1,K03218,K03218 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185] 
741,Bcen2424_3860,1586.736232,0.276635014,0.110332781,0.004806119,0.036998663,0.276635014,molybdate ABC transporter substrate-binding protein,modA,2,K02020,K02020 molybdate transport system substrate-binding protein 
771,Bcen2424_2737,1346.508067,0.276012476,0.110718242,0.005331146,0.039423364,0.276012476,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,queF,1,K06879,K06879 7-cyano-7-deazaguanine reductase [EC:1.7.1.13] 
700,Bcen2424_2736,3290.671957,0.27313677,0.106051209,0.004158881,0.033873593,0.27313677,"threonine ammonia-lyase, biosynthetic",ilvA,1,K01754,K01754 threonine dehydratase [EC:4.3.1.19] 
928,Bcen2424_3795,1157.946809,0.270855508,0.118521097,0.009313124,0.057340221,0.270855508,riboflavin synthase,,2,K00793,K00793 riboflavin synthase [EC:2.5.1.9] 
905,Bcen2424_3886,25443.80551,0.270785555,0.11646193,0.008601925,0.054253163,0.270785555,RNA polymerase sigma factor RpoD,rpoD,2,K03086,K03086 RNA polymerase primary sigma factor 
909,Bcen2424_0878,2132.10144,0.267571974,0.113857034,0.008732638,0.054834414,0.267571974,glycosyltransferase family 2 protein,,1,K20444,K20444 O-antigen biosynthesis protein [EC:2.4.1.-] 
816,Bcen2424_2746,1526.016699,0.260643382,0.106065149,0.006431172,0.044947101,0.260643382,EcsC family protein,,1,NA,no KO assigned 
737,Bcen2424_2799,5823.840645,0.25852009,0.100261415,0.004744548,0.03672345,0.25852009,tetratricopeptide repeat protein,,1,NA,no KO assigned 
577,Bcen2424_0383,737.2872107,0.257812577,0.091990707,0.002404014,0.023785105,0.257812577,protein-methionine-sulfoxide reductase catalytic subunit MsrP,msrP,1,K07147,K07147 methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-] 
941,Bcen2424_3107,3288.654383,0.257713699,0.111731801,0.009713581,0.058976052,0.257713699,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB,gatB,1,K02434,K02434 aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7] 
497,Bcen2424_1546,6804.405648,0.251579076,0.084523696,0.001550352,0.017761243,0.251579076,ribonuclease R,rnr,1,K12573,K12573 ribonuclease R [EC:3.1.13.1] 
753,Bcen2424_0979,2142.72942,0.239442398,0.092216768,0.005000381,0.037879048,0.239442398,serine--tRNA ligase,serS,1,K01875,K01875 seryl-tRNA synthetase [EC:6.1.1.11] 
592,Bcen2424_2735,5346.391871,0.223955376,0.078567655,0.002549681,0.024584976,0.223955376,DUF3683 domain-containing protein,,1,NA,no KO assigned 
756,Bcen2424_3185,177.2391156,-0.165724637,0.328059533,0.005057579,0.038159904,0.165724637,hypothetical protein,,2,NA,no KO assigned 
